INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I152084259,03001,Medical Assistance,DEATH INVESTIGATION,C11,817,,2015-10-10 12:47:00,2015,10,Saturday,12,Part Three,DORCHESTER AVE,42.28831574,-71.0635873,"(42.28831574, -71.06358730)"
I152084308,03115,Investigate Person,INVESTIGATE PERSON,D4,271,,2015-10-10 13:00:00,2015,10,Saturday,13,Part Three,NORTHAMPTON ST,42.33523404,-71.07670603,"(42.33523404, -71.07670603)"
I152085366,00724,Auto Theft,AUTO THEFT,B3,427,,2015-10-10 13:00:00,2015,10,Saturday,13,Part One,NORFOLK ST,42.27759869,-71.09136804,"(42.27759869, -71.09136804)"
I152084265,03201,Property Lost,PROPERTY - LOST,A1,93,,2015-10-10 13:09:00,2015,10,Saturday,13,Part Three,NORTH ST,42.36028918,-71.0569233,"(42.36028918, -71.05692330)"
I152084267,03201,Property Lost,PROPERTY - LOST,D4,170,,2015-10-10 13:13:00,2015,10,Saturday,13,Part Three,WASHINGTON ST,42.33721215,-71.07597603,"(42.33721215, -71.07597603)"
I182032622,02647,Other,THREATS TO DO BODILY HARM,D4,129,,2015-10-10 13:17:00,2015,10,Saturday,13,Part Two,BERKELEY ST,42.34997636,-71.07242619,"(42.34997636, -71.07242619)"
I152084280,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,C6,914,,2015-10-10 13:29:00,2015,10,Saturday,13,Part Two,MONSIGNOR DENNIS F O'CALL,42.32752693,-71.05541255,"(42.32752693, -71.05541255)"
I152084283,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,593,,2015-10-10 13:40:00,2015,10,Saturday,13,Part Three,FRANCIS ST,42.33494035,-71.10610468,"(42.33494035, -71.10610468)"
I152084273,02647,Other,THREATS TO DO BODILY HARM,E18,485,,2015-10-10 13:42:00,2015,10,Saturday,13,Part Two,THORN ST,42.26388758,-71.10362718,"(42.26388758, -71.10362718)"
I152084277,02612,Fire Related Reports,FIRE REPORT/ALARM - FALSE,D4,285,,2015-10-10 13:47:00,2015,10,Saturday,13,Part Two,CUNARD ST,42.33663901,-71.08628658,"(42.33663901, -71.08628658)"
I152085718,03114,Investigate Property,INVESTIGATE PROPERTY,B3,422,,2015-10-10 13:55:00,2015,10,Saturday,13,Part Three,RIVER ST,42.27136131,-71.0810083,"(42.27136131, -71.08100830)"
I152087387,03208,Property Lost,PROPERTY - MISSING,E18,497,,2015-10-10 14:00:00,2015,10,Saturday,14,Part Three,HUNTINGTON AVE,42.26886966,-71.11802566,"(42.26886966, -71.11802566)"
I152090318,03207,Property Found,PROPERTY - FOUND,D4,618,,2015-10-10 14:00:00,2015,10,Saturday,14,Part Three,AGASSIZ RD,42.34321308,-71.09295157,"(42.34321308, -71.09295157)"
I152084345,03106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,D14,761,,2015-10-10 14:02:00,2015,10,Saturday,14,Part Three,OAKLAND ST,42.35122786,-71.15928108,"(42.35122786, -71.15928108)"
I152084296,02905,Violations,VAL - OPERATING WITHOUT LICENSE,E13,665,,2015-10-10 14:05:00,2015,10,Saturday,14,Part Two,BUSSEY ST,42.29555062,-71.12200669,"(42.29555062, -71.12200669)"
I152084296,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E13,665,,2015-10-10 14:05:00,2015,10,Saturday,14,Part Two,BUSSEY ST,42.29555062,-71.12200669,"(42.29555062, -71.12200669)"
I152084299,03115,Investigate Person,INVESTIGATE PERSON,C11,332,,2015-10-10 14:06:00,2015,10,Saturday,14,Part Three,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
I152084325,00613,Larceny,LARCENY SHOPLIFTING,D4,134,,2015-10-10 14:08:00,2015,10,Saturday,14,Part One,BOYLSTON ST,42.35095909,-71.0741278,"(42.35095909, -71.07412780)"
I152084278,03201,Property Lost,PROPERTY - LOST,D14,802,,2015-10-10 14:09:32,2015,10,Saturday,14,Part Three,CAMBRIDGE ST,42.35358174,-71.13733381,"(42.35358174, -71.13733381)"
I152084282,03201,Property Lost,PROPERTY - LOST,A1,106,,2015-10-10 14:19:00,2015,10,Saturday,14,Part Three,SUMMER ST,42.35332464,-71.05727637,"(42.35332464, -71.05727637)"
I152084295,03301,Verbal Disputes,VERBAL DISPUTE,C11,255,,2015-10-10 14:27:00,2015,10,Saturday,14,Part Three,DORCHESTER AVE,42.30854728,-71.05821219,"(42.30854728, -71.05821219)"
I152084285,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B3,439,,2015-10-10 14:37:00,2015,10,Saturday,14,Part Two,BLUE HILL AVE,42.29116763,-71.08905645,"(42.29116763, -71.08905645)"
I152084292,03410,Towed,TOWED MOTOR VEHICLE,D4,285,,2015-10-10 14:38:00,2015,10,Saturday,14,Part Three,HAMMOND ST,42.33595449,-71.08301373,"(42.33595449, -71.08301373)"
I152090066,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,626,,2015-10-10 14:40:00,2015,10,Saturday,14,Part Two,KILMARNOCK ST,42.34268073,-71.09937714,"(42.34268073, -71.09937714)"
I152084284,02005,Offenses Against Child / Family,CHILD ENDANGERMENT,C11,392,,2015-10-10 14:42:00,2015,10,Saturday,14,Part Two,BEAUMONT ST,42.28501476,-71.05894276,"(42.28501476, -71.05894276)"
I152092556,00616,Larceny,LARCENY THEFT OF BICYCLE,D14,793,,2015-10-10 15:00:00,2015,10,Saturday,15,Part One,BRAINERD RD,42.34748342,-71.13363158,"(42.34748342, -71.13363158)"
I152084305,00613,Larceny,LARCENY SHOPLIFTING,C11,405,,2015-10-10 15:04:00,2015,10,Saturday,15,Part One,DORCHESTER AVE,42.27357721,-71.0677043,"(42.27357721, -71.06770430)"
I152084314,00617,Larceny,LARCENY THEFT FROM BUILDING,E18,533,,2015-10-10 15:05:00,2015,10,Saturday,15,Part One,RIVER ST,42.25120821,-71.13095369,"(42.25120821, -71.13095369)"
I152084304,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,365,,2015-10-10 15:22:00,2015,10,Saturday,15,Part Three,SEMONT RD,42.29089749,-71.06156671,"(42.29089749, -71.06156671)"
I152084321,03108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",E13,644,,2015-10-10 15:28:00,2015,10,Saturday,15,Part Three,DUNSTER RD,42.31006809,-71.11805093,"(42.31006809, -71.11805093)"
I152084342,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,674,,2015-10-10 15:30:00,2015,10,Saturday,15,Part One,FLETCHER ST,42.28988441,-71.13757868,"(42.28988441, -71.13757868)"
I152084309,01841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B3,418,,2015-10-10 15:31:00,2015,10,Saturday,15,Part Two,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I152084309,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,418,,2015-10-10 15:31:00,2015,10,Saturday,15,Part Two,MORTON ST,42.2806123,-71.08350146,"(42.28061230, -71.08350146)"
I152084302,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,417,,2015-10-10 15:32:00,2015,10,Saturday,15,Part Three,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I152084300,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,283,,2015-10-10 15:35:00,2015,10,Saturday,15,Part One,HUNTINGTON AVE,42.34044966,-71.08845935,"(42.34044966, -71.08845935)"
I152084301,02610,Other,TRESPASSING,B2,301,,2015-10-10 15:38:00,2015,10,Saturday,15,Part Two,CEDAR PARK,42.32667583,-71.09419656,"(42.32667583, -71.09419656)"
I152084319,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,636,,2015-10-10 15:43:00,2015,10,Saturday,15,Part One,PAUL GORE ST,42.32061012,-71.11036012,"(42.32061012, -71.11036012)"
I152084573,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,809,,2015-10-10 15:45:00,2015,10,Saturday,15,Part Three,ADAMSON ST,42.35826604,-71.13520407,"(42.35826604, -71.13520407)"
I152084313,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,265,,2015-10-10 15:47:00,2015,10,Saturday,15,Part Three,MURRAY AVE,42.32189133,-71.07764989,"(42.32189133, -71.07764989)"
I152084310,02646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,D14,800,,2015-10-10 15:51:00,2015,10,Saturday,15,Part Two,PRATT ST,42.35501072,-71.12887911,"(42.35501072, -71.12887911)"
I152084330,03830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,C11,398,,2015-10-10 15:52:00,2015,10,Saturday,15,Part Three,TALBOT AVE,42.29019621,-71.07159012,"(42.29019621, -71.07159012)"
I152085150,03201,Property Lost,PROPERTY - LOST,E18,481,,2015-10-10 15:59:00,2015,10,Saturday,15,Part Three,RIVER ST,42.26681254,-71.09566961,"(42.26681254, -71.09566961)"
I152084398,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,919,,2015-10-10 16:00:00,2015,10,Saturday,16,Part One,ASHMONT ST,42.28741228,-71.05793993,"(42.28741228, -71.05793993)"
I152089383,03201,Property Lost,PROPERTY - LOST,E5,562,,2015-10-10 16:00:00,2015,10,Saturday,16,Part Three,WASHINGTON ST,42.28736979,-71.12714211,"(42.28736979, -71.12714211)"
I152084400,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,800,,2015-10-10 16:00:00,2015,10,Saturday,16,Part One,BRIGHTON AVE,42.35272466,-71.12927406,"(42.35272466, -71.12927406)"
I152084312,03810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,C6,196,,2015-10-10 16:05:00,2015,10,Saturday,16,Part Three,D ST,42.33504727,-71.05529415,"(42.33504727, -71.05529415)"
I152084317,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,,2015-10-10 16:11:00,2015,10,Saturday,16,Part Three,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
I152084316,03115,Investigate Person,INVESTIGATE PERSON,C11,356,,2015-10-10 16:15:00,2015,10,Saturday,16,Part Three,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I152084318,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2, ,,2015-10-10 16:16:00,2015,10,Saturday,16,Part Three,,,,
I152084311,03207,Property Found,PROPERTY - FOUND,C6,200,,2015-10-10 16:20:00,2015,10,Saturday,16,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I152084326,03301,Verbal Disputes,VERBAL DISPUTE,B2,329,,2015-10-10 16:32:00,2015,10,Saturday,16,Part Three,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I152084334,00613,Larceny,LARCENY SHOPLIFTING,D4,627,,2015-10-10 16:47:00,2015,10,Saturday,16,Part One,KILMARNOCK ST,42.34353469,-71.09980109,"(42.34353469, -71.09980109)"
I152084334,03125,Warrant Arrests,WARRANT ARREST,D4,627,,2015-10-10 16:47:00,2015,10,Saturday,16,Part Three,KILMARNOCK ST,42.34353469,-71.09980109,"(42.34353469, -71.09980109)"
I152085119,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,97,,2015-10-10 16:50:00,2015,10,Saturday,16,Part One,WASHINGTON ST,42.3583249,-71.05784884,"(42.35832490, -71.05784884)"
I152084320,03114,Investigate Property,INVESTIGATE PROPERTY,A1, ,,2015-10-10 16:58:00,2015,10,Saturday,16,Part Three,LOUISBURG,,,
I152084328,00616,Larceny,LARCENY THEFT OF BICYCLE,E13,572,,2015-10-10 17:02:00,2015,10,Saturday,17,Part One,IFFLEY RD,42.31236627,-71.0993374,"(42.31236627, -71.09933740)"
I152084337,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6, ,,2015-10-10 17:13:00,2015,10,Saturday,17,Part Three,,,,
I152084323,02646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B2,276,,2015-10-10 17:24:00,2015,10,Saturday,17,Part Two,WASHINGTON ST,42.33239141,-71.081328,"(42.33239141, -71.08132800)"
I152084360,03410,Towed,TOWED MOTOR VEHICLE,D4,161,,2015-10-10 17:28:00,2015,10,Saturday,17,Part Three,SHAWMUT AVE,42.34622511,-71.06611417,"(42.34622511, -71.06611417)"
I152084494,03501,Missing Person Reported,MISSING PERSON,E18,498,,2015-10-10 17:30:00,2015,10,Saturday,17,Part Three,CLARE AVE,42.27162486,-71.11915512,"(42.27162486, -71.11915512)"
I152084502,01402,Vandalism,VANDALISM,E5,663,,2015-10-10 17:30:00,2015,10,Saturday,17,Part Two,SELWYN ST,42.29231267,-71.1339194,"(42.29231267, -71.13391940)"
I152086811,03201,Property Lost,PROPERTY - LOST,D4,138,,2015-10-10 17:30:00,2015,10,Saturday,17,Part Three,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I152084333,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,111,,2015-10-10 17:54:00,2015,10,Saturday,17,Part Two,WASHINGTON ST,42.35397632,-71.06207046,"(42.35397632, -71.06207046)"
I152084351,00613,Larceny,LARCENY SHOPLIFTING,A1,72,,2015-10-10 17:56:00,2015,10,Saturday,17,Part One,CAMBRIDGE ST,42.36109742,-71.06206081,"(42.36109742, -71.06206081)"
I152084351,02610,Other,TRESPASSING,A1,72,,2015-10-10 17:56:00,2015,10,Saturday,17,Part Two,CAMBRIDGE ST,42.36109742,-71.06206081,"(42.36109742, -71.06206081)"
I152084336,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,460,,2015-10-10 17:57:00,2015,10,Saturday,17,Part Three,GENEVA AVE,42.30546333,-71.0773834,"(42.30546333, -71.07738340)"
I152084338,02907,Violations,VAL - OPERATING AFTER REV/SUSP.,E18,496,,2015-10-10 17:58:00,2015,10,Saturday,17,Part Two,HYDE PARK AVE,42.2702475,-71.1205603,"(42.27024750, -71.12056030)"
I152084338,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E18,496,,2015-10-10 17:58:00,2015,10,Saturday,17,Part Two,HYDE PARK AVE,42.2702475,-71.1205603,"(42.27024750, -71.12056030)"
I152085148,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,81,,2015-10-10 18:00:00,2015,10,Saturday,18,Part Two,MICHELANGELO ST,42.3670889,-71.05481065,"(42.36708890, -71.05481065)"
I152084534,03502,Missing Person Located,MISSING PERSON - LOCATED,B3,446,,2015-10-10 18:00:00,2015,10,Saturday,18,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I152084534,03501,Missing Person Reported,MISSING PERSON,B3,446,,2015-10-10 18:00:00,2015,10,Saturday,18,Part Three,ATHELWOLD ST,42.29603943,-71.07717023,"(42.29603943, -71.07717023)"
I152084372,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,150,,2015-10-10 18:09:00,2015,10,Saturday,18,Part Three,COLUMBUS AVE,42.343971,-71.077475,"(42.34397100, -71.07747500)"
I152084362,00619,Larceny,LARCENY ALL OTHERS,E13, ,,2015-10-10 18:10:00,2015,10,Saturday,18,Part One,,,,
I152084362,00801,Simple Assault,ASSAULT - SIMPLE,E13, ,,2015-10-10 18:10:00,2015,10,Saturday,18,Part Two,,,,
I152084353,00617,Larceny,LARCENY THEFT FROM BUILDING,E18,528,,2015-10-10 18:15:00,2015,10,Saturday,18,Part One,SPRAGUE ST,42.23405146,-71.13882916,"(42.23405146, -71.13882916)"
I152084341,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A15,57,,2015-10-10 18:29:00,2015,10,Saturday,18,Part Two,WARREN ST,42.37375325,-71.06177735,"(42.37375325, -71.06177735)"
I152084375,01402,Vandalism,VANDALISM,A1,117,,2015-10-10 18:40:00,2015,10,Saturday,18,Part Two,TREMONT ST,42.35140041,-71.06480285,"(42.35140041, -71.06480285)"
I152084375,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,117,,2015-10-10 18:40:00,2015,10,Saturday,18,Part Two,TREMONT ST,42.35140041,-71.06480285,"(42.35140041, -71.06480285)"
I152084364,00619,Larceny,LARCENY ALL OTHERS,A1,105,,2015-10-10 18:45:00,2015,10,Saturday,18,Part One,WASHINGTON ST,42.35545896,-71.06052398,"(42.35545896, -71.06052398)"
I152084350,01402,Vandalism,VANDALISM,C11,357,,2015-10-10 18:46:00,2015,10,Saturday,18,Part Two,BOWDOIN ST,42.29946971,-71.07330496,"(42.29946971, -71.07330496)"
I152084352,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E13,573,,2015-10-10 18:56:00,2015,10,Saturday,18,Part Three,ROCKVALE CIR,42.30776241,-71.1062137,"(42.30776241, -71.10621370)"
I152084349,03114,Investigate Property,INVESTIGATE PROPERTY,D4,133,,2015-10-10 18:56:00,2015,10,Saturday,18,Part Three,COMMONWEALTH AVE,42.35199294,-71.07706785,"(42.35199294, -71.07706785)"
I152084355,03810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,B2, ,,2015-10-10 19:00:00,2015,10,Saturday,19,Part Three,,,,
I152084356,03301,Verbal Disputes,VERBAL DISPUTE,C11,396,,2015-10-10 19:16:00,2015,10,Saturday,19,Part Three,MELBOURNE ST,42.29109287,-71.06594539,"(42.29109287, -71.06594539)"
I152084363,03115,Investigate Person,INVESTIGATE PERSON,B3,943,,2015-10-10 19:21:00,2015,10,Saturday,19,Part Three,WOODBOLE AVE,42.27557518,-71.08094055,"(42.27557518, -71.08094055)"
I152084390,03115,Investigate Person,INVESTIGATE PERSON,C11,405,,2015-10-10 19:22:00,2015,10,Saturday,19,Part Three,SAINT GREGORY ST,42.27561326,-71.06788198,"(42.27561326, -71.06788198)"
I152084388,03410,Towed,TOWED MOTOR VEHICLE,D4,623,,2015-10-10 19:27:00,2015,10,Saturday,19,Part Three,COMMONWEALTH AVE,42.34877575,-71.09606805,"(42.34877575, -71.09606805)"
I152085039,00724,Auto Theft,AUTO THEFT,B2,311,,2015-10-10 19:30:00,2015,10,Saturday,19,Part One,WARREN ST,42.31865102,-71.08162344,"(42.31865102, -71.08162344)"
I152084641,01402,Vandalism,VANDALISM,A1,94,,2015-10-10 19:30:00,2015,10,Saturday,19,Part Two,CLINTON ST,42.360705,-71.055868,"(42.36070500, -71.05586800)"
I152084570,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,216,,2015-10-10 19:30:00,2015,10,Saturday,19,Part Three,E ST,42.33504684,-71.05253088,"(42.33504684, -71.05253088)"
I152084365,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,463,,2015-10-10 19:45:00,2015,10,Saturday,19,Part Three,AMERICAN LEGION HWY,42.29588434,-71.092206,"(42.29588434, -71.09220600)"
I152084386,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,607,,2015-10-10 19:47:00,2015,10,Saturday,19,Part Three,KENNEY ST,42.32458344,-71.10947538,"(42.32458344, -71.10947538)"
I152084368,00612,Larceny,LARCENY PURSE SNATCH - NO FORCE ,B2,603,,2015-10-10 19:47:00,2015,10,Saturday,19,Part One,TREMONT ST,42.33380683,-71.10377843,"(42.33380683, -71.10377843)"
I152084357,03114,Investigate Property,INVESTIGATE PROPERTY,C11,460,,2015-10-10 19:48:00,2015,10,Saturday,19,Part Three,COLUMBIA RD,42.30577465,-71.07948006,"(42.30577465, -71.07948006)"
I152084374,00613,Larceny,LARCENY SHOPLIFTING,A1,115,,2015-10-10 19:55:00,2015,10,Saturday,19,Part One,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I152084374,03125,Warrant Arrests,WARRANT ARREST,A1,115,,2015-10-10 19:55:00,2015,10,Saturday,19,Part Three,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I152084373,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,581,,2015-10-10 20:07:00,2015,10,Saturday,20,Part Two,CENTRE ST,42.32291406,-71.10328402,"(42.32291406, -71.10328402)"
I152084373,03125,Warrant Arrests,WARRANT ARREST,E13,581,,2015-10-10 20:07:00,2015,10,Saturday,20,Part Three,CENTRE ST,42.32291406,-71.10328402,"(42.32291406, -71.10328402)"
I152084373,00613,Larceny,LARCENY SHOPLIFTING,E13,581,,2015-10-10 20:07:00,2015,10,Saturday,20,Part One,CENTRE ST,42.32291406,-71.10328402,"(42.32291406, -71.10328402)"
I152084367,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,572,,2015-10-10 20:15:00,2015,10,Saturday,20,Part Three,SCHOOL ST,42.31459425,-71.09948283,"(42.31459425, -71.09948283)"
I152084366,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,452,,2015-10-10 20:15:00,2015,10,Saturday,20,Part Three,PARK ST,42.29497168,-71.07524993,"(42.29497168, -71.07524993)"
I152084380,01830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,D4,937,,2015-10-10 20:23:00,2015,10,Saturday,20,Part Two,CAMDEN ST,42.33744115,-71.08057671,"(42.33744115, -71.08057671)"
I152084378,00381,Robbery,ROBBERY - CAR JACKING,C11,398,,2015-10-10 20:24:00,2015,10,Saturday,20,Part One,EUCLID ST,42.28869203,-71.07111885,"(42.28869203, -71.07111885)"
I152084369,03201,Property Lost,PROPERTY - LOST,B2,282,,2015-10-10 20:26:00,2015,10,Saturday,20,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I152084377,03502,Missing Person Located,MISSING PERSON - LOCATED,C11,823,,2015-10-10 20:30:00,2015,10,Saturday,20,Part Three,SAWYER AVE,42.31209619,-71.06084426,"(42.31209619, -71.06084426)"
I152084836,03115,Investigate Person,INVESTIGATE PERSON,C11,393,,2015-10-10 20:30:00,2015,10,Saturday,20,Part Three,BRUCE ST,42.28755135,-71.05938499,"(42.28755135, -71.05938499)"
I152084379,03301,Verbal Disputes,VERBAL DISPUTE,E5,550,,2015-10-10 20:30:00,2015,10,Saturday,20,Part Three,JUNE ST,42.2762707,-71.13524551,"(42.27627070, -71.13524551)"
I152084377,03501,Missing Person Reported,MISSING PERSON,C11,823,,2015-10-10 20:30:00,2015,10,Saturday,20,Part Three,SAWYER AVE,42.31209619,-71.06084426,"(42.31209619, -71.06084426)"
I152084371,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E18,521,,2015-10-10 20:34:00,2015,10,Saturday,20,Part Two,RIVER ST,42.25592648,-71.12317207,"(42.25592648, -71.12317207)"
I152084371,01001,Counterfeiting,FORGERY / COUNTERFEITING,E18,521,,2015-10-10 20:34:00,2015,10,Saturday,20,Part Two,RIVER ST,42.25592648,-71.12317207,"(42.25592648, -71.12317207)"
I152084383,00613,Larceny,LARCENY SHOPLIFTING,D4,143,,2015-10-10 20:37:00,2015,10,Saturday,20,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I152084382,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,533,,2015-10-10 20:49:00,2015,10,Saturday,20,Part Three,CHURCH ST,42.24860152,-71.13157631,"(42.24860152, -71.13157631)"
I152084376,03114,Investigate Property,INVESTIGATE PROPERTY,A1,61,,2015-10-10 20:57:00,2015,10,Saturday,20,Part Three,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546, -71.06135413)"
I152084505,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,815,,2015-10-10 21:00:00,2015,10,Saturday,21,Part Three,BRADBURY ST,42.35855056,-71.13308424,"(42.35855056, -71.13308424)"
I152084635,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,601,,2015-10-10 21:00:00,2015,10,Saturday,21,Part One,SEWALL ST,42.33142419,-71.09809906,"(42.33142419, -71.09809906)"
I152085453,00724,Auto Theft,AUTO THEFT,E5,680,,2015-10-10 21:15:00,2015,10,Saturday,21,Part One,COHASSET ST,42.2850392,-71.13093078,"(42.28503920, -71.13093078)"
I152084389,01402,Vandalism,VANDALISM,B2,319,,2015-10-10 21:18:00,2015,10,Saturday,21,Part Two,BLUE HILL AVE,42.30803768,-71.08359213,"(42.30803768, -71.08359213)"
I152084389,03115,Investigate Person,INVESTIGATE PERSON,B2,319,,2015-10-10 21:18:00,2015,10,Saturday,21,Part Three,BLUE HILL AVE,42.30803768,-71.08359213,"(42.30803768, -71.08359213)"
I152084745,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,319,,2015-10-10 21:30:00,2015,10,Saturday,21,Part Three,SEAVER ST,42.30603974,-71.0862124,"(42.30603974, -71.08621240)"
I152084397,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,552,,2015-10-10 21:45:00,2015,10,Saturday,21,Part Three,HEMMAN ST,42.27741881,-71.13084079,"(42.27741881, -71.13084079)"
I152084394,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C11,236,,2015-10-10 21:50:00,2015,10,Saturday,21,Part Three,POND ST,42.31898335,-71.05892331,"(42.31898335, -71.05892331)"
I152084392,02610,Other,TRESPASSING,A1,97,,2015-10-10 21:57:00,2015,10,Saturday,21,Part Two,SCHOOL ST,42.35742837,-71.05832551,"(42.35742837, -71.05832551)"
I152084392,02647,Other,THREATS TO DO BODILY HARM,A1,97,,2015-10-10 21:57:00,2015,10,Saturday,21,Part Two,SCHOOL ST,42.35742837,-71.05832551,"(42.35742837, -71.05832551)"
I152084392,00613,Larceny,LARCENY SHOPLIFTING,A1,97,,2015-10-10 21:57:00,2015,10,Saturday,21,Part One,SCHOOL ST,42.35742837,-71.05832551,"(42.35742837, -71.05832551)"
I152084393,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,293,,2015-10-10 21:58:00,2015,10,Saturday,21,Part Two,THORNTON ST,42.32544372,-71.08955129,"(42.32544372, -71.08955129)"
I152084393,00361,Robbery,ROBBERY - OTHER,B2,293,,2015-10-10 21:58:00,2015,10,Saturday,21,Part One,THORNTON ST,42.32544372,-71.08955129,"(42.32544372, -71.08955129)"
I152084396,02647,Other,THREATS TO DO BODILY HARM,B3,444,,2015-10-10 22:11:00,2015,10,Saturday,22,Part Two,BLUE HILL AVE,42.2971526,-71.08713668,"(42.29715260, -71.08713668)"
I152084403,03625,Other,DANGEROUS OR HAZARDOUS CONDITION,D4,133,,2015-10-10 22:40:00,2015,10,Saturday,22,Part Three,COMMONWEALTH AVE,42.3525717,-71.0749163,"(42.35257170, -71.07491630)"
I152084399,03111,License Violation,LICENSE PREMISE VIOLATION,A1,115,,2015-10-10 22:46:00,2015,10,Saturday,22,Part Three,SOUTH ST,42.35110203,-71.05735186,"(42.35110203, -71.05735186)"
I152085261,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,465,,2015-10-10 23:00:00,2015,10,Saturday,23,Part One,BLUE HILL AVE,42.28635986,-71.09088284,"(42.28635986, -71.09088284)"
